Filled container:
0: It is a tree: name = oxtbdmtmngljzyzxskly, age = 663250620
5973: It is a tree: name = quxxgnovltwegptryxat, age = 956017147
5974: It is a flower: name = btkqzdtpsgdxnlyqwcin, type = 1
5975: It is a tree: name = kspaqomlnxjeyaehgjwg, age = 888820783
5976: It is a bush: name = gzsbgofuaujjulbdsnmw, flowering month = 4
5977: It is a tree: name = uiwgbqekospzvkzklwff, age = 1733962100
5978: It is a flower: name = ddyloppirjzrfdfvcfiq, type = 1
5979: It is a flower: name = qhgptbjxfcmucwxpalgi, type = 3
5980: It is a bush: name = nhfagdraglargzczxxtr, flowering month = 5
5981: It is a flower: name = hegzwzpvgwwuslhhsadu, type = 3
5982: It is a flower: name = oihqoqqtbbvejcmokpuc, type = 3
5983: It is a bush: name = kcvanaodnogonphovlva, flowering month = 7
5984: It is a bush: name = qeiluqgpxepezhcrnxjp, flowering month = 9
5985: It is a flower: name = zwwjagwptomauymmvqsf, type = 1
5986: It is a tree: name = rlnlugmjblguerzvlloq, age = 569999871
5987: It is a flower: name = tsexuumvbxegovbwfpaq, type = 2
5988: It is a flower: name = xflselwryuyxokdgmqzk, type = 3
5989: It is a bush: name = hjjcgpwtjlydgujkzhmv, flowering month = 1
5990: It is a bush: name = kwrciwipuhiszwfxmfhw, flowering month = 6
5991: It is a bush: name = xjduxazlynorybtdfiwa, flowering month = 5
5992: It is a flower: name = iyavbmdpwsimidpxdtob, type = 3
5993: It is a flower: name = najqbrykwxypfhtujiuf, type = 1
5994: It is a flower: name = aigbmkszfcvbmtqadnme, type = 1
5995: It is a tree: name = fzsjeftmbdsiuqivvknm, age = 2016373016
5996: It is a tree: name = dowjbpfdsynbbdwulhpp, age = 640853039
5997: It is a tree: name = vhyllpiyvaefmbviicih, age = 1821058798
5998: It is a bush: name = oejwbxmbxaddtpvoykam, flowering month = 11
5999: It is a flower: name = pxhrwqxpfxlyvogyjfoe, type = 2
6000: It is a flower: name = rsyszykhmxovbkugtejc, type = 1
6001: It is a flower: name = xtztaghwhoelchuvjdcq, type = 1
6002: It is a bush: name = cnalkmxgvvbgdthpbptd, flowering month = 6
6003: It is a flower: name = bamzmxgbsqfzupxjxfev, type = 1
6004: It is a flower: name = iqxramniuyrdbynxvhhm, type = 3
6005: It is a flower: name = osatbvfwputxfpswonlf, type = 1
6006: It is a flower: name = lqnznalnenwhievhnyxl, type = 2
6007: It is a tree: name = wsfsyoueabithetgdhcx, age = 1056583027
6008: It is a tree: name = xlxsuxipbgjylxdrawmx, age = 63048140
6009: It is a flower: name = cuiqjzehkzvczeymzsds, type = 2
6010: It is a bush: name = vdbkykimnepilgfgjvyd, flowering month = 3
6011: It is a tree: name = rhtsnysxxbapasjvkwwk, age = 1951559197
6012: It is a bush: name = fzbwlfwqikxljlfnkoxo, flowering month = 1
6013: It is a bush: name = jhvmahzurcoicpzoqato, flowering month = 6
6014: It is a tree: name = wtpofzfgzczubhdhafem, age = 517870698
6015: It is a tree: name = utzswtiomyarqfphdqje, age = 1270525116
6016: It is a bush: name = stcneipljujzmfpdhjzm, flowering month = 3
6017: It is a flower: name = awdstwhadxwrfteqyylc, type = 1
6018: It is a flower: name = hocereaadlyheweniudd, type = 1
6019: It is a bush: name = dmvgufngdopwukjhjjnw, flowering month = 11
6020: It is a tree: name = sgjfcgycxqpokivbpdff, age = 2141307959
6021: It is a tree: name = npjpjwtlrypsnaoewsil, age = 86722092
6022: It is a bush: name = fbsgpkktsxavfukapaut, flowering month = 11
6023: It is a tree: name = tpcgdjyunnsixkkzkgjj, age = 992740025
6024: It is a tree: name = hqbtqfofagfhkxifvhry, age = 1360915186
6025: It is a tree: name = ybxlnaropqwqqniexaaq, age = 62369689
6026: It is a bush: name = dtjyaqxhfovmlyqopfbi, flowering month = 5
6027: It is a tree: name = ukpetyqzpyoisgocskjz, age = 1950883415
6028: It is a bush: name = pwhdvtkzobuoeywskgqm, flowering month = 3
6029: It is a flower: name = sncgluvwcwdcpwfgjlwk, type = 1
6030: It is a tree: name = fzgqzerkojypizxgeuzl, age = 662908161
6031: It is a flower: name = gwapasqfgqqwgshvxxiu, type = 3
6032: It is a bush: name = fzdlbodijvgitdtstepa, flowering month = 6
6033: It is a bush: name = nxrfxrhalfqypgjqqhxg, flowering month = 6
6034: It is a tree: name = pivhmzcxkspxjyipsdui, age = 1499054810
6035: It is a bush: name = ioehrcrokpxqucpjcmbf, flowering month = 7
6036: It is a flower: name = swbskgybladkhhicmmgz, type = 3
6037: It is a tree: name = swzwkuyzywyvsabkzfme, age = 1694870189
6038: It is a flower: name = tqfnvaonxjdliqqmjkrh, type = 2
6039: It is a flower: name = txlpbsotdxassvqysqnx, type = 2
6040: It is a bush: name = ibdpijgdnztleqhjkuyj, flowering month = 12
6041: It is a bush: name = oekicpaqcbguslvzursf, flowering month = 10
6042: It is a tree: name = jaiifxtjxfikqateskur, age = 168352467
6043: It is a flower: name = xfmmdnfeslivconugmyv, type = 3
6044: It is a flower: name = hllifahzfmeifwawiymy, type = 2
6045: It is a tree: name = aqebinahvbkownzvkikw, age = 1644074645
6046: It is a flower: name = ubdsojzbliqozwsecuwe, type = 3
6047: It is a tree: name = qgonzpwuvofpxioabbmr, age = 386971557
6048: It is a tree: name = dkkfyxrqricizgxnyspt, age = 413136835
6049: It is a flower: name = dqlijiejfnxphgzuxdyh, type = 1
6050: It is a flower: name = wwvrkrumltbfdltaamno, type = 1
6051: It is a bush: name = luebijlqmxtjdguuvljv, flowering month = 3
6052: It is a flower: name = sqbgdsmfczqmfgeifgyu, type = 1
6053: It is a tree: name = fxuzqfyuirgrlkhexfaj, age = 59836545
6054: It is a flower: name = nxuvqxgtcpzaclpbwkmx, type = 2
6055: It is a flower: name = yselcduadvocwamnzfed, type = 2
6056: It is a flower: name = vjcrmjcdgvnbubsefgzs, type = 1
6057: It is a tree: name = dgxvthvoomuuervjmqxg, age = 502160934
6058: It is a tree: name = thnoglasrkueyhqsklpz, age = 1768014479
6059: It is a bush: name = liuqakukpilrlvtlgqjr, flowering month = 7
6060: It is a bush: name = aqphzigyhnqqrbccfpfs, flowering month = 8
6061: It is a bush: name = wpgxdpcvznilhuaqsvuu, flowering month = 6
6062: It is a bush: name = dleytxryxngyaozxfvpg, flowering month = 5
6063: It is a flower: name = haarjbccywncxodvvgfd, type = 2
6064: It is a bush: name = itybhimaniufwnngrygs, flowering month = 5
6065: It is a tree: name = uqyqeewbggkipiimulaj, age = 1988080787
6066: It is a tree: name = nlylllyiegwlztbyxdmj, age = 1834379464
6067: It is a bush: name = klrlmcklmsjphapeppye, flowering month = 9
6068: It is a flower: name = psqwvmvmtuqsxccyfdsb, type = 3
6069: It is a flower: name = gmcoqblvozfblsheidtd, type = 1
6070: It is a tree: name = aqrwrvogojffulhnmguk, age = 1411606780
6071: It is a bush: name = umcjxfmmubcleuxthdjr, flowering month = 11
6072: It is a bush: name = bewzpmltqlankatbptpt, flowering month = 9
6073: It is a tree: name = nfxswvkqhgjdpahcrysr, age = 260813109
6074: It is a bush: name = wdydyugzecrksggshvtj, flowering month = 7
6075: It is a tree: name = vzpukfkendhmquntjdys, age = 1505288224
6076: It is a flower: name = nibeicejvkzpbikdueqa, type = 3
6077: It is a bush: name = vzkhxssoysswrvepeenz, flowering month = 10
6078: It is a flower: name = tgakwaoxdxodsrjpgcqh, type = 3
6079: It is a bush: name = nstfntklkikenqciwnzh, flowering month = 8
6080: It is a bush: name = gtpdyrtxaloopgpocujt, flowering month = 1
6081: It is a flower: name = hjyhktzddwrndspmhawv, type = 2
6082: It is a bush: name = racnozfsnklxavgsaiel, flowering month = 7
6083: It is a flower: name = myqapfrsdiowornjfnht, type = 2
6084: It is a flower: name = vmtkmdmydstgckveigdg, type = 2
6085: It is a bush: name = zwnmmmvnalblbqauwwtj, flowering month = 4
6086: It is a flower: name = anyhbetndobskibwdqvy, type = 1
6087: It is a tree: name = mykfedniuexmfifvhxmg, age = 40674866
6088: It is a tree: name = ulbqdzswoerwrrssoxqe, age = 938257101
6089: It is a bush: name = auacqfegzjrwsbbgagzs, flowering month = 12
6090: It is a tree: name = wzqouvavmdwwukrhpwne, age = 910955163
6091: It is a flower: name = udlpamxtgajhtjgnlotb, type = 1
6092: It is a bush: name = hbzkedzurruyitkufttp, flowering month = 12
6093: It is a bush: name = svwolfeoahkluznnncwt, flowering month = 6
6094: It is a tree: name = xsifeqatmcbikbkyrecy, age = 1628667087
6095: It is a flower: name = sbwpwcctshdhoepznbbs, type = 2
6096: It is a flower: name = nedihzpbkuligdxsfolr, type = 1
6097: It is a tree: name = cblentascacusdnoabds, age = 436755626
6098: It is a flower: name = titosmlqvckmrcrtuxcw, type = 1
6099: It is a flower: name = nmbtqvkoqkzmepjbsndq, type = 2
6100: It is a bush: name = evcwhjcecxjpvvcsbqag, flowering month = 3
6101: It is a tree: name = eeowyefkmabeoxeadsli, age = 2011024108
6102: It is a flower: name = ytholyxvokawibhrjfni, type = 1
6103: It is a tree: name = uhmxlnzjfgkhxyrvzjgw, age = 1318508185
6104: It is a flower: name = pcnvcpvaqhbvddxtndis, type = 2
6105: It is a tree: name = uczhlzhrllaurrcmgfes, age = 498393318
6106: It is a flower: name = kwngqbowaxodfqarceaw, type = 2
6107: It is a flower: name = qaovqlqsrjoccmldbmyy, type = 2
6108: It is a bush: name = iqxcrmfpvovlsnfwpvon, flowering month = 4
6109: It is a bush: name = vplysixvglxqvilamuzv, flowering month = 12
6110: It is a tree: name = segvriznzuxpdykrnagq, age = 1257490531
6111: It is a flower: name = utuilclgswftowhwiuih, type = 2
6112: It is a bush: name = tlwkehtfybcsrgfklkzp, flowering month = 4
6113: It is a bush: name = icjypmrwstkcdbwdqyri, flowering month = 8
6114: It is a tree: name = gsfxtbmqdtppipcrkyyn, age = 122733766
6115: It is a flower: name = wzqyscchxixfoouszrcm, type = 1
6116: It is a flower: name = tkbmqzudoidrbfadrmjs, type = 2
6117: It is a tree: name = emiksjpxmpcfztlvtdtj, age = 355080406
6118: It is a bush: name = zpcjowniogrhmqjvosin, flowering month = 3
6119: It is a bush: name = vjlyotamnvkieezdxqcm, flowering month = 12
6120: It is a flower: name = blsmxifyyiisaqiwrrar, type = 3
6121: It is a bush: name = tlpqzvbhwqcdsbpgfyuv, flowering month = 1
6122: It is a flower: name = uaypeyfknzwfqhhtpvns, type = 2
6123: It is a bush: name = fldihhuwkuevrkwewndr, flowering month = 5
6124: It is a tree: name = okxpoelevkulhkchudez, age = 1142837658
6125: It is a tree: name = cmfkrtwlpsuhfyqtuglr, age = 1195803013
6126: It is a flower: name = ykrgxkddnzulswxguclq, type = 3
6127: It is a bush: name = xixambyyahzizwlvxysx, flowering month = 12
6128: It is a tree: name = zwqxxwmmvnnhxygmchaw, age = 837184013
6129: It is a tree: name = juzpynmscxwunvsidphn, age = 80359740
6130: It is a bush: name = vrtlczvldqyouhtdsjyc, flowering month = 1
6131: It is a tree: name = hzeqvscaqvqftzxdfoax, age = 404334046
6132: It is a flower: name = ctxpolxtagqaqgcsbaxs, type = 1
6133: It is a tree: name = rfjeoelnujubmzsbrdfz, age = 339815444
6134: It is a tree: name = ngiuqbgqvvyugiqazrfb, age = 921070639
6135: It is a bush: name = sevlnhnxssxveffpbqdf, flowering month = 1
6136: It is a bush: name = nlmnvvuycikuczevqoek, flowering month = 5
6137: It is a bush: name = tjidtdeuwnjuhmjstqve, flowering month = 4
6138: It is a flower: name = sblztqxxtehfgjqujsxr, type = 1
6139: It is a bush: name = ykejdtgqzzschtbdbudw, flowering month = 11
6140: It is a flower: name = tllvpluipdwcpocamccd, type = 2
6141: It is a tree: name = pqaqadnglwdqaizytiir, age = 679330127
6142: It is a bush: name = jzodjefzxqpolldorpve, flowering month = 1
6143: It is a flower: name = xlhzzvailptfqauhytey, type = 2
6144: It is a flower: name = qhhlmxztvwvtkmkwalts, type = 1
6145: It is a tree: name = ealrfrpbwwkpjhgoixfm, age = 1527596900
6146: It is a tree: name = uqljzgsngqvhlbsihohr, age = 651993104
6147: It is a bush: name = vjybrbxsghnnstwnwssa, flowering month = 11
6148: It is a tree: name = zgukeqvbmpfxrqmqccdl, age = 1107801842
6149: It is a tree: name = gwdijfrcxjsnjhwnxiwm, age = 590567030
6150: It is a bush: name = gwothdrxqkunaolwhmiq, flowering month = 12
6151: It is a bush: name = qaclbmhtjyxtsbsjjvah, flowering month = 8
6152: It is a tree: name = gkcrpdruqswgfhnzbmyc, age = 808003757
6153: It is a flower: name = hdobostaezijsybegnwn, type = 1
6154: It is a bush: name = gltsarxjvjwleqyeqyob, flowering month = 3
6155: It is a flower: name = ccswanuwugxmuruuhozm, type = 2
6156: It is a flower: name = blgnjtrqbimmrcegtrln, type = 2
6157: It is a bush: name = jgohtfngmqfvvjcaiuux, flowering month = 9
6158: It is a tree: name = vgcqhgouwotiawxdbqib, age = 536217642
6159: It is a flower: name = lzhpyiijbuwnhcudxkpa, type = 2
6160: It is a tree: name = vluufhxtiizrsqyemdme, age = 285698792
6161: It is a tree: name = pgzqtfutuvqmqwaqsffl, age = 1079419524
6162: It is a bush: name = dbrscojfbnisakfjidfk, flowering month = 10
6163: It is a tree: name = huvhhizvnasawjricolr, age = 940494757
6164: It is a bush: name = ngtxgbtdgkuhvwnjvfyn, flowering month = 2
6165: It is a tree: name = jkzedddimpkvhkrdndaj, age = 2010190867
6166: It is a bush: name = msexdnmvghdrjmqscqll, flowering month = 6
6167: It is a bush: name = awltlkeydntbjesbkcxb, flowering month = 12
6168: It is a tree: name = zwasynveajqcqlpypzyk, age = 138820665
6169: It is a bush: name = weqdugkvvajzyywklbeh, flowering month = 9
6170: It is a tree: name = qkhhhvofkvmcugvpeznw, age = 1352090286
6171: It is a tree: name = asyhbvxiwekgfaydciid, age = 452105193
6172: It is a bush: name = bquwbkdckpjrnfotyfmm, flowering month = 5
6173: It is a bush: name = cdrlpjmfhbzogzpkzjlv, flowering month = 10
6174: It is a flower: name = ztyrxaqrbijcujrrcsrn, type = 2
6175: It is a tree: name = nxdznnsafehyiytbissu, age = 1686474418
6176: It is a bush: name = ybidohcizybptwrqyxhc, flowering month = 5
6177: It is a flower: name = ypqxqagmunsciowyydmf, type = 2
6178: It is a tree: name = bhqnfodpuhdgtfcpgtdq, age = 1966963236
6179: It is a bush: name = kyncjtpqdmctqmdkiqfc, flowering month = 6
6180: It is a flower: name = cxlvihuifnsqgtnuxezx, type = 1
6181: It is a flower: name = tqcwquyoaqdsvtapcmfj, type = 3
6182: It is a flower: name = bwstnslvfxxqobukohud, type = 2
6183: It is a flower: name = nfysgnfjfhwtecjmxrzk, type = 3
6184: It is a flower: name = lmwmlwikxymlrolcneob, type = 3
6185: It is a bush: name = oezhyxoucxqxnsnizotm, flowering month = 1
6186: It is a flower: name = rvkqsfqojsnhgobncxfo, type = 2
6187: It is a flower: name = mwkzbpsxqjfthnrbskzo, type = 3
6188: It is a tree: name = jwezqpcqewbqezxtyofi, age = 301406753
6189: It is a flower: name = bpxfenmpwctklulkidco, type = 3
6190: It is a flower: name = xvtciolqzhnekpozuwdy, type = 2
6191: It is a flower: name = iyikhbbymanyouxcnisz, type = 3
6192: It is a tree: name = pwrmkaumxagkxbueyoyg, age = 1307722452
6193: It is a tree: name = vfbelvspjavwwzmcnwzy, age = 386244855
6194: It is a flower: name = lkwgqfiwpbeblohvhgnv, type = 1
6195: It is a tree: name = kkpptchtzbeyynxisqyk, age = 1684071344
6196: It is a bush: name = uubidvrpmxylilnwelki, flowering month = 6
6197: It is a tree: name = zgrlfpuebqwyogpzslmn, age = 1366973128
6198: It is a tree: name = gilyfnsyqbcqxymzwxpq, age = 160677410
6199: It is a flower: name = viuwdcqazrkptpywlwow, type = 1
6200: It is a bush: name = vwqwnqaqaflrzowrbrbe, flowering month = 12
6201: It is a bush: name = liwceabeyuscvvtqkibw, flowering month = 7
6202: It is a tree: name = adygjnzijtmeecmbkzhm, age = 704497741
6203: It is a bush: name = nwwexhuidyxvrnekenrf, flowering month = 11
6204: It is a flower: name = bkirroszhcwripvygeia, type = 3
6205: It is a flower: name = dlxozslxgdocmhoyyyps, type = 1
6206: It is a tree: name = qabdnorvqrypamjoppvb, age = 2048330969
6207: It is a tree: name = boyvefhwzgnaagbxjxko, age = 1450837752
6208: It is a bush: name = yzbqybqwcfeubnpmupik, flowering month = 3
6209: It is a flower: name = kslcuzmjkatajieorzjr, type = 2
6210: It is a tree: name = dhboxfixlbxrfqqteupv, age = 1685937220
6211: It is a flower: name = hpsljllfiygehjdnltag, type = 3
6212: It is a tree: name = qfxeqrqchbbzjtqukxec, age = 669437714
6213: It is a bush: name = xpwercxyaivqzhwowvvk, flowering month = 11
6214: It is a flower: name = putsdyjxmbgpruvyofgi, type = 1
6215: It is a bush: name = eseycfhhgjqstwhmkvay, flowering month = 5
6216: It is a tree: name = vrbqmvmccszocrgatjqr, age = 1340701251
6217: It is a bush: name = rvgrivtlejrkiconmsjn, flowering month = 6
6218: It is a flower: name = zhkqbrugkrrghjobbbit, type = 2
6219: It is a bush: name = imzhzdvjnnzzekqbukyy, flowering month = 4
6220: It is a bush: name = seisalkzwwibowoiqczs, flowering month = 5
6221: It is a bush: name = rsqrwarchffcmonfbkdl, flowering month = 6
6222: It is a tree: name = blaxfvbrsrhdwctkplns, age = 274046777
6223: It is a tree: name = dyalanhqkonmnesbztbh, age = 1015850282
6224: It is a flower: name = eczletsemayjsqahlzoh, type = 2
6225: It is a flower: name = vhshckiwyeghpgextamg, type = 2
6226: It is a flower: name = gbhvtsbazfricxzgrfam, type = 3
6227: It is a bush: name = pppmmnkypsdvnwrzbdfd, flowering month = 1
6228: It is a flower: name = ezlnbgpzrbzkjuviatrp, type = 3
6229: It is a tree: name = tbwhnovpaaldousmxolc, age = 825851159
6230: It is a tree: name = bztcdyseidnneyhmgftf, age = 123191521
6231: It is a tree: name = zyhbafgtuguvdhmzzyrn, age = 118837352
6232: It is a flower: name = sbeaidlblhpojdmswmhe, type = 3
6233: It is a bush: name = shtwikpshvahxpxxkanb, flowering month = 12
6234: It is a bush: name = ykgyitqmvqxjpdjpwudz, flowering month = 2
6235: It is a bush: name = teqjuxbbpufftpjdfane, flowering month = 7
6236: It is a bush: name = ufsyxihadffjwjjirwvz, flowering month = 5
6237: It is a flower: name = oxafvddewxwuvxxvyjbo, type = 3
6238: It is a tree: name = irgcpbcyfrgxvxctfjcb, age = 1527258412
6239: It is a flower: name = isijtpldnulahlhbahil, type = 1
6240: It is a flower: name = eahnrpnsbrnoboqtcsml, type = 2
6241: It is a tree: name = ajfhlcdiijywfnubogrq, age = 1886780752
6242: It is a flower: name = cbwbemjsbgwvlpdptvhp, type = 3
6243: It is a flower: name = dbmabudmraouentwbwez, type = 2
6244: It is a flower: name = botnoohpimhdvtatcpue, type = 3
6245: It is a flower: name = qwgacxoweibkpcluktnd, type = 2
6246: It is a bush: name = xnazurxfobkrzinkzsio, flowering month = 8
6247: It is a flower: name = pbcddmpwzslvxwqxepky, type = 3
6248: It is a flower: name = nhwskabeessovpvjycvp, type = 3
6249: It is a flower: name = vglztafhauakohlvutjy, type = 1
6250: It is a bush: name = soxoedbkapaeascqppsi, flowering month = 5
6251: It is a flower: name = bcncjcbnyaxpastjprag, type = 1
6252: It is a flower: name = zqpkxqkhybvrjkgxwdpg, type = 3
6253: It is a tree: name = vwjxnyjoqmdbnjbphycr, age = 931993150
6254: It is a tree: name = vkarkutxvvpkujnauolh, age = 1388528801
6255: It is a bush: name = giggasdfrlxsrtiomnav, flowering month = 6
6256: It is a bush: name = jrzkyzensqiqqnctaaen, flowering month = 6
6257: It is a tree: name = bbujgmvzaiugmtpzkpox, age = 66083684
6258: It is a tree: name = pnwsefbzpowesqzubyvf, age = 1061034836
6259: It is a tree: name = tkkfucasvvpwneyktpmw, age = 1741903581
6260: It is a tree: name = dgpkroquupidkymihopu, age = 2143540792
6261: It is a bush: name = euutadedpxbtaeyxsdth, flowering month = 9
6262: It is a flower: name = bbvtpnsolqhhpsuczhvb, type = 2
6263: It is a flower: name = hfvioolttjdiykxnlwqp, type = 3
6264: It is a bush: name = fqfwntrlgdmoboqtjsuh, flowering month = 12
6265: It is a tree: name = qhylgypjkcufljvihrof, age = 1484478395
